1072,21,31
1073,23,29
1074,13,31
1075,21,25
1076,19,31
1077,21,29
1078,17,31
1079,21,27
1080,19,31
1081,21,29
1082,23,31
1083,15,33
1084,21,32
1085,19,34
1086,21,30
1087,23,34
1088,17,32
1089,21,34
1090,19,28
1091,21,32
1092,23,34
1093,11,30
1094,21,34
1095,19,32
1096,21,34
1097,17,26
1098,21,32
1099,19,34
1100,21,30
1101,23,34
1102,15,32
1103,21,34
1104,19,28
1105,21,32
1106,23,34
1107,17,30
1108,21,34
1109,19,32
1110,21,34
1111,23,24
1112,13,32
1113,21,34
1114,19,30
1115,21,34
1116,17,32
1117,21,34
1118,19,28
1119,21,32
1120,23,34
1121,15,30
1122,21,34
1123,19,32
1124,21,34
1125,23,26
1126,17,32
1127,21,34
1128,19,30
1129,21,34
1130,23,32
1131,9,34
1132,21,28
1133,19,34
1134,21,32
1135,17,34
1136,21,30
1137,19,34
1138,21,32
1139,23,34
1140,15,37
1141,21,35
1142,19,37
1143,21,33
1144,23,37
1145,17,35
1146,21,37
1147,19,39
1148,21,31
1149,23,37
1150,13,35
1151,21,37
1152,19,33
1153,21,37
1154,17,35
1155,21,37
1156,19,39
1157,21,29
1158,23,37
1159,15,35
1160,21,37
1161,19,33
1162,21,37
1163,23,35
1164,17,37
1165,21,39
1166,19,31
1167,21,37
1168,23,35
1169,11,37
1170,21,33
1171,19,37
1172,21,35
1173,17,37
1174,21,39
1175,19,27
1176,21,37
1177,23,35
1178,15,37
1179,21,33
1180,19,37
1181,21,35
1182,23,37
1183,17,39
1184,21,31
1185,19,37
1186,21,35
1187,23,37
1188,13,33
1189,21,37
1190,19,35
1191,21,37
1192,17,39
1193,21,29
1194,19,37
1195,21,35
1196,23,37
1197,15,33
1198,21,37
1199,19,35
1200,21,37
1201,23,39
1202,17,31
1203,21,37
1204,19,35
1205,21,37
1206,23,39
1207,1,33
1208,21,37
1209,19,35
1210,21,37
1211,17,39
1212,21,25
1213,19,37
1214,21,35
1215,23,37
1216,15,33
1217,21,37
1218,19,35
1219,21,37
1220,17,39
1221,21,31
1222,19,37
1223,21,35
1224,23,37
1225,13,33
1226,21,37
1227,19,35
1228,21,37
1229,17,39
1230,21,29
1231,19,37
1232,21,35
1233,23,37
1234,15,33
1235,21,37
1236,19,35
1237,21,37
1238,23,39
1239,17,31
1240,21,37
1241,19,35
1242,21,37
1243,23,39
1244,11,33
1245,21,37
1246,19,35
1247,21,37
1248,17,39
1249,21,27
1250,19,37
1251,21,35
1252,23,37
1253,15,33
1254,21,37
1255,19,35
1256,21,37
1257,23,39
1258,17,31
1259,21,37
1260,19,35
1261,21,37
1262,23,33
1263,13,37
1264,21,35
1265,19,37
1266,21,39
1267,17,29
1268,21,37
1269,19,35
1270,21,37
1271,23,33
1272,15,37
1273,21,35
1274,19,37
1275,21,39
1276,23,31
1277,17,37
1278,21,35
1279,19,37
1280,21,39
1281,23,33
1282,9,37
1283,21,35
1284,19,37
1285,21,39
1286,17,34
1287,21,32
1288,19,34
1289,21,30
1290,23,34
1291,15,32
1292,21,34
1293,19,36
1294,21,28
1295,23,34
1296,17,32
1297,21,34
1298,19,30
1299,21,34
1300,23,32
1301,13,34
1302,21,36
1303,19,26
1304,21,34
1305,17,32
1306,21,34
1307,19,30
1308,21,34
1309,23,32
1310,15,34
1311,21,36
1312,19,28
1313,21,34
1314,23,32
1315,17,34
1316,21,30
1317,19,34
1318,21,32
1319,23,34
1320,11,36
1321,21,35
1322,19,37
1323,21,33
1324,17,35
1325,21,37
1326,19,31
1327,21,35
1328,23,37
1329,15,33
1330,21,37
1331,19,35
1332,21,37
1333,23,29
1334,17,35
1335,21,37
1336,19,33
1337,21,35
1338,23,37
1339,13,31
1340,21,35
1341,19,37
1342,21,33
1343,17,37
1344,21,35
1345,19,37
1346,21,27
1347,23,35
1348,15,37
1349,21,33
1350,19,35
1351,21,37
1352,23,31
1353,17,35
1354,21,37
1355,19,33
1356,21,37
1357,23,35
1358,7,37
1359,21,29
1360,19,35
1361,21,37
1362,17,33
1363,21,37
1364,19,35
1365,21,37
1366,23,31
1367,15,35
1368,21,37
1369,19,33
1370,21,37
1371,17,35
1372,21,37
1373,19,38
1374,21,40
1375,23,36
1376,13,38
1377,21,40
1378,19,34
1379,21,38
1380,17,40
1381,21,36
1382,19,40
1383,21,38
1384,23,40
1385,15,32
1386,21,38
1387,19,40
1388,21,36
1389,23,38
1390,17,40
1391,21,34
1392,19,38
1393,21,40
1394,23,36
1395,11,40
1396,21,38
1397,19,40
1398,21,30
1399,17,38
1400,21,40
1401,19,36
1402,21,38
1403,23,40
1404,15,34
1405,21,38
1406,19,40
1407,21,36
1408,23,40
1409,17,38
1410,21,40
1411,19,32
1412,21,38
1413,23,40
1414,13,36
1415,21,38
1416,19,40
1417,21,34
1418,17,38
1419,21,40
1420,19,36
1421,21,40
1422,23,38
1423,15,40
1424,21,28
1425,19,38
1426,21,40
1427,23,36
1428,17,38
1429,21,40
1430,19,34
1431,21,38
1432,23,40
1433,9,36
1434,21,40
1435,19,38
1436,21,40
1437,17,32
1438,21,38
1439,19,40
1440,21,36
1441,23,38
1442,15,40
1443,21,34
1444,19,38
1445,21,40
1446,23,36
1447,17,40
1448,21,38
1449,19,40
1450,21,30
1451,23,38
1452,13,40
1453,21,36
1454,19,38
1455,21,40
1456,17,34
1457,21,38
1458,19,40
1459,21,36
1460,23,40
1461,15,38
1462,21,40
1463,19,32
1464,21,38
1465,23,40
1466,17,36
1467,21,38
1468,19,40
1469,21,34
1470,23,38
1471,11,40
1472,21,36
1473,19,40
1474,21,38
1475,17,40
1476,21,33
1477,19,35
1478,21,31
1479,23,33
1480,15,35
1481,21,29
1482,19,33
1483,21,35
1484,23,31
1485,17,33
1486,21,35
1487,19,42
1488,21,44
1489,23,40
1490,13,44
1491,21,42
1492,19,44
1493,21,38
1494,17,44
1495,21,42
1496,19,44
1497,21,40
1498,23,44
1499,15,42
1500,21,44
1501,19,36
1502,21,42
1503,23,44
1504,17,40
1505,21,44
1506,19,42
1507,21,44
1508,23,38
1509,5,44
1510,21,42
1511,19,44
1512,21,40
1513,17,44
1514,21,42
1515,19,44
1516,21,34
1517,23,42
1518,15,44
1519,21,40
1520,19,44
1521,21,42
1522,17,44
1523,21,38
1524,19,44
1525,21,42
1526,23,44
1527,13,40
1528,21,44
1529,19,42
1530,21,44
1531,17,36
1532,21,44
1533,19,42
1534,21,44
1535,23,40
1536,15,44
1537,21,42
1538,19,44
1539,21,38
1540,23,44
1541,17,42
1542,21,44
1543,19,40
1544,21,44
1545,23,42
1546,11,44
1547,21,32
1548,19,42
1549,21,44
1550,17,40
1551,21,44
1552,19,42
1553,21,44
1554,23,38
1555,15,44
1556,21,42
1557,19,44
1558,21,40
1559,23,44
1560,17,42
1561,21,44
1562,19,36
1563,21,44
1564,23,42
1565,13,44
1566,21,40
1567,19,44
1568,21,42
1569,17,44
1570,21,38
1571,19,44
1572,21,42
1573,23,44
1574,15,40
1575,21,44
1576,19,42
1577,21,44
1578,23,34
1579,17,42
1580,21,44
1581,19,40
1582,21,44
1583,23,42
1584,9,44
1585,21,38
1586,19,44
1587,21,42
1588,17,44
1589,21,40
1590,19,44
1591,21,42
1592,23,44
1593,15,36
1594,21,44
1595,19,42
1596,21,44
1597,23,40
1598,17,44
1599,21,42
1600,19,44
1601,21,38
1602,23,44
1603,13,42
1604,21,44
1605,19,40
1606,21,44
1607,17,42
1608,21,44
1609,19,30
1610,21,42
1611,15,40
1611,15,40
1613,21,44
1614,19,42
1615,21,44
1616,23,38
1617,17,44
1618,21,42
1619,19,44
1620,21,40
1621,23,44
1622,11,42
1623,21,44
1624,19,36
1625,21,44
1626,17,42
1627,21,44
1628,19,40
1629,21,44
1630,23,42
1631,15,44
1632,21,38
1633,19,44
1634,21,42
1635,23,44
1636,17,40
1637,21,44
1638,19,42
1639,21,44
1640,23,34
1641,13,42
1642,21,44
1643,19,40
1644,21,44
1645,17,42
1646,21,44
1647,19,38
1648,21,44
1649,23,42
1650,15,44
1651,21,40
1652,19,44
1653,21,42
1654,23,44
1655,17,36
1656,21,44
1657,19,42
1658,21,44
1659,23,40
1660,7,44
1661,21,42
1662,19,44
1663,21,38
1664,17,44
1665,21,42
1666,19,44
1667,21,40
1668,23,44
1669,15,42
1670,21,44
1671,19,32
1672,21,42
1673,17,44
1674,21,40
1675,19,44
1676,21,42
1677,23,44
1678,13,38
1679,21,44
1680,19,42
1681,21,44
1682,17,40
1683,21,44
1684,19,42
1685,21,44
1686,23,36
1687,15,44
1688,21,42
1689,19,44
1690,21,40
1691,23,44
1692,17,42
1693,21,44
1694,19,38
1695,21,44
1696,23,42
1697,11,44
1698,21,40
1699,19,44
1700,21,42
1701,17,44
1702,21,34
1703,19,42
1704,21,44
1705,23,40
1706,15,44
1707,21,42
1708,19,44
1709,21,38
1710,23,44
1711,17,42
1712,21,44
1713,19,40
1714,21,44
1715,23,42
1716,13,44
1717,21,36
1718,19,44
1719,21,42
1720,17,44
1721,21,40
1722,19,44
1723,21,42
1724,23,44
1725,15,38
1726,21,44
1727,19,42
1728,21,44
1729,23,40
1730,17,44
1731,21,42
1732,19,44
1733,21,43
1734,23,45
1735,9,41
1736,21,45
1737,19,43
1738,21,45
1739,17,39
1740,21,45
1741,19,43
1742,21,45
1743,23,41
1744,15,45
1745,21,43
1746,19,45
1747,21,37
1748,23,43
1749,17,45
1750,21,41
1751,19,45
1752,21,43
1753,23,45
1754,13,39
1755,21,45
1756,19,43
1757,21,45
1758,17,41
1759,21,45
1760,19,43
1761,21,45
1762,23,35
1763,15,43
1764,21,45
1765,19,41
1766,21,45
1767,23,43
1768,17,45
1769,21,39
1770,19,45
1771,21,43
1772,23,45
1773,11,41
1774,21,45
1775,19,43
1776,21,45
1777,17,37
1778,21,43
1779,19,45
1780,21,41
1781,23,45
1782,15,43
1783,21,45
1784,19,39
1785,21,45
1786,23,43
1787,17,45
1788,21,41
1789,19,45
1790,21,43
1791,23,45
1792,13,33
1793,21,43
1794,19,45
1795,21,41
1796,17,45
1797,21,43
1798,19,45
1799,21,39
1800,23,45
1801,15,43
1802,21,45
1803,19,41
1804,21,45
1805,23,43
1806,17,45
1807,21,37
1808,19,43
1809,21,45
1810,23,41
1811,3,45
1812,21,43
1813,19,45
1814,21,39
1815,17,45
1816,21,43
1817,19,45
1818,21,41
1819,23,45
1820,15,43
1821,21,45
1822,19,35
1823,21,43
1824,17,45
1825,21,41
1826,19,43
1826,19,43
1828,23,45
1829,13,39
1830,21,45
1831,19,43
1832,21,45
1833,17,41
1834,21,45
1835,19,43
1836,21,45
1837,23,37
1838,15,45
1839,21,43
1840,19,45
1841,21,41
1842,23,45
1843,17,43
1844,21,45
1845,19,39
1846,21,45
1847,23,43
1848,11,45
1849,21,41
1850,19,45
1851,21,43
1852,17,45
1853,21,31
1854,19,43
1855,21,45
1856,23,41
1857,15,45
1858,21,43
1859,19,45
1860,21,39
1861,23,45
1862,17,43
1863,21,45
1864,19,41
1865,21,45
1866,23,43
1867,13,45
1868,21,37
1869,19,43
1870,21,45
1871,17,41
1872,21,45
1873,19,43
1874,21,45
1875,23,39
1876,15,45
1877,21,43
1878,19,45
1879,21,41
1880,23,45
1881,17,43
1882,21,45
1883,19,35
1884,21,43
1885,23,45
1886,9,41
1887,21,45
1888,19,43
1889,21,45
1890,17,39
1891,21,45
1892,19,43
1893,21,45
1894,23,41
1895,15,45
1896,21,43
1897,19,45
1898,21,37
1899,23,45
1900,17,43
1901,21,45
1902,19,41
1903,21,45
1904,23,43
1905,13,45
1906,21,39
1907,19,45
1908,21,43
1909,17,45
1910,21,41
1911,19,45
1912,21,43
1913,23,45
1914,15,33
1915,21,43
1916,19,45
1917,21,41
1918,23,45
1919,17,43
1920,21,45
1921,19,39
1922,21,45
1923,23,43
1924,11,45
1925,21,41
1926,19,45
1927,21,43
1928,17,45
1929,21,37
1930,19,43
1931,21,45
1932,23,41
1933,15,45
1934,21,43
1935,19,45
1936,21,39
1937,23,45
1938,17,43
1939,21,45
1940,19,41
1941,21,45
1942,23,43
1943,13,45
1944,21,35
1945,19,43
1946,21,45
1947,17,41
1948,21,45
1949,19,43
1950,21,45
1951,23,39
1952,15,45
1953,21,43
1954,19,45
1955,21,41
1956,23,45
1957,17,43
1958,21,45
1959,19,37
1960,21,45
1961,23,43
1962,7,45
1963,21,41
1964,19,45
1965,21,43
1966,17,45
1967,21,39
1968,19,45
1969,21,43
1970,23,45
1971,15,41
1972,21,45
1973,19,43
1974,21,45
1975,17,44
1976,21,46
1977,19,42
1978,21,46
1979,23,44
1980,13,46
1981,21,40
1982,19,44
1983,21,46
1984,17,42
1985,21,46
1986,19,44
1987,21,46
1988,23,38
1989,15,44
1990,21,46
1991,19,42
1992,21,46
1993,23,44
1994,17,46
1995,21,40
1996,19,44
1997,21,46
1998,23,42
1999,11,46
2000,21,44
2001,19,46
2002,21,36
2003,17,44
2004,21,46
2005,19,42
2006,21,46
2007,23,44
2008,15,46
2009,21,40
2010,19,44
2011,21,46
2012,23,42
2013,17,46
2014,21,44
2015,19,46
2016,21,38
2017,23,44
2018,13,46
2019,21,42
2020,19,46
2021,21,44
2022,17,46
2023,21,40
2024,19,44
2025,21,46
2026,23,42
2027,15,46
2028,21,44
2029,19,46
2030,21,34
2031,23,44
2032,17,46
2033,21,42
2034,19,46
2035,21,44
2036,23,46
2037,9,40
2038,21,44
2039,19,46
2040,21,42
2041,17,46
2042,21,44
2043,19,46
2044,21,38
2045,23,44
2046,15,46
2047,21,42
2048,19,46
2049,21,44
2050,23,46
2051,17,40
2052,21,44
2053,19,46
2054,21,42
2055,23,46
2056,13,44
2057,21,46
2058,19,36
2059,21,44
2060,17,46
2061,21,42
2062,19,46
2063,21,44
2064,23,46
2065,15,40
2066,21,44
2067,19,46
2068,21,42
2069,23,46
2070,17,44
2071,21,46
2072,19,38
2073,21,44
2074,23,46
2075,11,42
2076,21,46
2077,19,44
2078,21,46
2079,17,40
2080,21,44
2081,19,46
2082,21,42
2083,23,46
2084,15,44
2085,21,46
2086,19,32
2087,21,44
2088,23,46
2089,17,42
2090,21,46
2091,19,44
2092,21,46
2093,23,40
2094,13,44
2095,21,46
2096,19,42
2097,21,46
2098,17,44
2099,21,46
2100,19,38
2101,21,44
2102,23,46
2103,15,42
2104,21,46
2105,19,44
2106,21,46
2107,23,40
2108,17,44
2109,21,46
2110,19,42
2111,21,46
2112,23,44
2113,5,46
2114,21,36
2115,19,44
2116,21,46
2117,17,42
2118,21,46
2119,19,44
2120,21,46
2121,23,40
2122,15,44
2123,21,46
2124,19,42
2125,21,46
2126,17,44
2127,21,46
2128,19,38
2129,21,44
2130,23,46
2131,13,42
2132,21,46
2133,19,44
2134,21,46
2135,17,40
2136,21,44
2137,19,46
2138,21,42
2139,23,46
2140,15,44
2141,21,46
2142,19,34
